-1.5306134e0 -2.8775511e0 -2.0616414e0 -2.0616414e0
-1.4081645e0 -2.8775511e0 -2.0691383e0 -2.0691383e0
-1.2857156e0 -2.8775511e0 -2.0466473e0 -2.0466473e0
-1.1632668e0 -2.8775511e0 -1.9941713e0 -1.9941713e0
-1.0408179e0 -2.8775511e0 -1.9117041e0 -1.9117041e0
-9.18369e-1 -2.8775511e0 -1.7992522e0 -1.7992522e0
-7.959201e-1 -2.8775511e0 -1.6568121e0 -1.6568121e0
-6.734712e-1 -2.8775511e0 -1.4843845e0 -1.4843845e0
-5.5102231e-1 -2.8775511e0 -1.2819695e0 -1.2819695e0
-4.2857341e-1 -2.8775511e0 -1.0495668e0 -1.0495668e0
-3.0612451e-1 -2.8775511e0 -7.871769e-1 -7.871769e-1
-1.8367561e-1 -2.8775511e0 -4.9479906e-1 -4.9479906e-1
-6.122672e-2 -2.8775511e0 -1.7243431e-1 -1.7243431e-1
6.122218e-2 -2.8775511e0 1.7991812e-1 1.7991812e-1
1.8367107e-1 -2.8775511e0 5.6225812e-1 5.6225812e-1
3.0611996e-1 -2.8775511e0 9.7458543e-1 9.7458543e-1
4.2856886e-1 -2.8775511e0 1.4169002e0 1.4169002e0
5.5101776e-1 -2.8775511e0 1.8892024e0 1.8892024e0
6.7346666e-1 -2.8775511e0 2.391492e0 2.391492e0
7.9591556e-1 -2.8775511e0 2.9237694e0 2.9237694e0
9.1836446e-1 -2.8775511e0 3.486034e0 3.486034e0
1.04081335e0 -2.8775511e0 4.0782834e0 4.0782834e0
1.1632622e0 -2.8775511e0 4.7005286e0 4.7005286e0
1.285711e0 -2.8775511e0 5.352756e0 5.352756e0
1.40816e0 -2.8775511e0 6.03497e0 6.03497e0
1.5306088e0 -2.8775511e0 6.7471704e0 6.7471704e0
1.6530577e0 -2.8775511e0 7.4893591e0 7.4893591e0
1.7755066e0 -2.8775511e0 8.2615343e0 8.2615343e0
1.8979555e0 -2.8775511e0 9.0636975e0 9.0636975e0
2.0204044e0 -2.8775511e0 9.895849e0 9.895849e0
2.1428532e0 -2.8775511e0 1.07579869e1 1.07579869e1
2.2653021e0 -2.8775511e0 1.16501114e1 1.16501114e1
2.387751e0 -2.8775511e0 1.25722256e1 1.25722256e1
2.5101999e0 -2.8775511e0 1.35243369e1 1.35243369e1
2.6326488e0 -2.8775511e0 1.45064241e1 1.45064241e1
2.7550977e0 -2.8775511e0 1.55184995e1 1.55184995e1
2.8775465e0 -2.8775511e0 1.6560563e1 1.6560563e1
2.9999954e0 -2.8775511e0 1.7632613e1 1.7632613e1

-3.0e0 -2.7551022e0 7.346924e-1 7.346924e-1
-2.8775511e0 -2.7551022e0 3.523521e-1 3.523521e-1
-2.7551022e0 -2.7551022e0 0.0e0 0.0e0
-2.6326534e0 -2.7551022e0 -3.223656e-1 -3.223656e-1
-2.5102045e0 -2.7551022e0 -6.147432e-1 -6.147432e-1
-2.3877556e0 -2.7551022e0 -8.771326e-1 -8.771326e-1
-2.2653067e0 -2.7551022e0 -1.1095389e0 -1.1095389e0
-2.1428578e0 -2.7551022e0 -1.3119536e0 -1.3119536e0
-2.020409e0 -2.7551022e0 -1.4843817e0 -1.4843817e0
-1.89796e0 -2.7551022e0 -1.6268219e0 -1.6268219e0
-1.7755112e0 -2.7551022e0 -1.7392754e0 -1.7392754e0
-1.6530623e0 -2.7551022e0 -1.8217407e0 -1.8217407e0
-1.5306134e0 -2.7551022e0 -1.8742197e0 -1.8742197e0
-1.4081645e0 -2.7551022e0 -1.8967104e0 -1.8967104e0
-1.2857156e0 -2.7551022e0 -1.889213e0 -1.889213e0
-1.1632668e0 -2.7551022e0 -1.8517307e0 -1.8517307e0
-1.0408179e0 -2.7551022e0 -1.7842574e0 -1.7842574e0
-9.18369e-1 -2.7551022e0 -1.6867992e0 -1.6867992e0
-7.959201e-1 -2.7551022e0 -1.5593527e0 -1.5593527e0
-6.734712e-1 -2.7551022e0 -1.4019188e0 -1.4019188e0
-5.5102231e-1 -2.7551022e0 -1.2144974e0 -1.2144974e0
-4.2857341e-1 -2.7551022e0 -9.970886e-1 -9.970886e-1
-3.0612451e-1 -2.7551022e0 -7.4969234e-1 -7.4969234e-1
-1.8367561e-1 -2.7551022e0 -4.7230823e-1 -4.7230823e-1
-6.122672e-2 -2.7551022e0 -1.6493718e-1 -1.6493718e-1
6.122218e-2 -2.7551022e0 1.7242154e-1 1.7242154e-1
1.8367107e-1 -2.7551022e0 5.3976782e-1 5.3976782e-1
3.0611996e-1 -2.7551022e0 9.3710143e-1 9.3710143e-1
4.2856886e-1 -2.7551022e0 1.3644225e0 1.3644225e0
5.5101776e-1 -2.7551022e0 1.8217311e0 1.8217311e0
6.7346666e-1 -2.7551022e0 2.309027e0 2.309027e0
7.9591556e-1 -2.7551022e0 2.8263104e0 2.8263104e0
9.1836446e-1 -2.7551022e0 3.3735814e0 3.3735814e0
1.04081335e0 -2.7551022e0 3.9508372e0 3.9508372e0
1.1632622e0 -2.7551022e0 4.5580885e0 4.5580885e0
1.285711e0 -2.7551022e0 5.1953223e0 5.1953223e0
1.40816e0 -2.7551022e0 5.8625424e0 5.8625424e0
1.5306088e0 -2.7551022e0 6.5597493e0 6.5597493e0
1.6530577e0 -2.7551022e0 7.2869443e0 7.2869443e0
1.7755066e0 -2.7551022e0 8.0441257e0 8.0441257e0
1.8979555e0 -2.7551022e0 8.8312953e0 8.8312953e0
2.0204044e0 -2.7551022e0 9.648453e0 9.648453e0
2.1428532e0 -2.7551022e0 1.04955972e1 1.04955972e1
2.2653021e0 -2.7551022e0 1.13727281e1 1.13727281e1
2.387751e0 -2.7551022e0 1.22798486e1 1.22798486e1
2.5101999e0 -2.7551022e0 1.3216966e1 1.3216966e1
2.6326488e0 -2.7551022e0 1.41840596e1 1.41840596e1
2.7550977e0 -2.7551022e0 1.51811412e1 1.51811412e1
2.8775465e0 -2.7551022e0 1.6208211e1 1.6208211e1
2.9999954e0 -2.7551022e0 1.72652675e1 1.72652675e1

-3.0e0 -2.6326534e0 1.1020386e0 1.1020386e0
-2.8775511e0 -2.6326534e0 7.047047e-1 7.047047e-1
-2.7551022e0 -2.6326534e0 3.373589e-1 3.373589e-1
-2.6326534e0 -2.6326534e0 -5.0e-7 -5.0e-7
-2.5102045e0 -2.6326534e0 -3.073717e-1 -3.073717e-1
-2.3877556e0 -2.6326534e0 -5.847548e-1 -5.847548e-1
-2.2653067e0 -2.6326534e0 -8.32155e-1 -8.32155e-1
-2.1428578e0 -2.6326534e0 -1.0495634e0 -1.0495634e0
-2.020409e0 -2.6326534e0 -1.2369853e0 -1.2369853e0
-1.89796e0 -2.6326534e0 -1.3944191e0 -1.3944191e0
-1.7755112e0 -2.6326534e0 -1.5218663e0 -1.5218663e0
-1.6530623e0 -2.6326534e0 -1.6193254e0 -1.6193254e0
-1.5306134e0 -2.6326534e0 -1.686798e0 -1.686798e0
-1.4081645e0 -2.6326534e0 -1.7242824e0 -1.7242824e0
-1.2857156e0 -2.6326534e0 -1.7317787e0 -1.7317787e0
-1.1632668e0 -2.6326534e0 -1.70929e0 -1.70929e0
-1.0408179e0 -2.6326534e0 -1.6568106e0 -1.6568106e0
-9.18369e-1 -2.6326534e0 -1.574346e0 -1.574346e0
-7.959201e-1 -2.6326534e0 -1.4618933e0 -1.4618933e0
-6.734712e-1 -2.6326534e0 -1.319453e0 -1.319453e0
-5.5102231e-1 -2.6326534e0 -1.1470255e0 -1.1470255e0
-4.2857341e-1 -2.6326534e0 -9.446103e-1 -9.446103e-1
-3.0612451e-1 -2.6326534e0 -7.1220776e-1 -7.1220776e-1
-1.8367561e-1 -2.6326534e0 -4.4981738e-1 -4.4981738e-1
-6.122672e-2 -2.6326534e0 -1.5744005e-1 -1.5744005e-1
6.122218e-2 -2.6326534e0 1.6492497e-1 1.6492497e-1
1.8367107e-1 -2.6326534e0 5.1727753e-1 5.1727753e-1
3.0611996e-1 -2.6326534e0 8.9961742e-1 8.9961742e-1
4.2856886e-1 -2.6326534e0 1.3119447e0 1.3119447e0
5.5101776e-1 -2.6326534e0 1.7542596e0 1.7542596e0
6.7346666e-1 -2.6326534e0 2.2265617e0 2.2265617e0
7.9591556e-1 -2.6326534e0 2.7288516e0 2.7288516e0
9.1836446e-1 -2.6326534e0 3.2611288e0 3.2611288e0
1.04081335e0 -2.6326534e0 3.823391e0 3.823391e0
1.1632622e0 -2.6326534e0 4.4156485e0 4.4156485e0
1.285711e0 -2.6326534e0 5.0378885e0 5.0378885e0
1.40816e0 -2.6326534e0 5.690115e0 5.690115e0
1.5306088e0 -2.6326534e0 6.3723282e0 6.3723282e0
1.6530577e0 -2.6326534e0 7.0845294e0 7.0845294e0
1.7755066e0 -2.6326534e0 7.8267172e0 7.8267172e0
1.8979555e0 -2.6326534e0 8.5988931e0 8.5988931e0
2.0204044e0 -2.6326534e0 9.4010571e0 9.4010571e0
2.1428532e0 -2.6326534e0 1.02332077e1 1.02332077e1
2.2653021e0 -2.6326534e0 1.10953448e1 1.10953448e1
2.387751e0 -2.6326534e0 1.19874716e1 1.19874716e1
2.5101999e0 -2.6326534e0 1.2909595e1 1.2909595e1
2.6326488e0 -2.6326534e0 1.3861695e1 1.3861695e1
2.7550977e0 -2.6326534e0 1.4843783e1 1.4843783e1
2.8775465e0 -2.6326534e0 1.5855859e1 1.5855859e1
2.9999954e0 -2.6326534e0 1.68979219e1 1.68979219e1

-3.0e0 -2.5102045e0 1.4693848e0 1.4693848e0
-2.8775511e0 -2.5102045e0 1.0570572e0 1.0570572e0
-2.7551022e0 -2.5102045e0 6.747176e-1 6.747176e-1
-2.6326534e0 -2.5102045e0 3.223647e-1 3.223647e-1
-2.5102045e0 -2.5102045e0 -3.0e-7 -3.0e-7
-2.3877556e0 -2.5102045e0 -2.923772e-1 -2.923772e-1
-2.2653067e0 -2.5102045e0 -5.547711e-1 -5.547711e-1
-2.1428578e0 -2.5102045e0 -7.871733e-1 -7.871733e-1
-2.020409e0 -2.5102045e0 -9.895888e-1 -9.895888e-1
-1.89796e0 -2.5102045e0 -1.1620163e0 -1.1620163e0
-1.7755112e0 -2.5102045e0 -1.3044572e0 -1.3044572e0
-1.6530623e0 -2.5102045e0 -1.41691e0 -1.41691e0
-1.5306134e0 -2.5102045e0 -1.4993762e0 -1.4993762e0
-1.4081645e0 -2.5102045e0 -1.5518544e0 -1.5518544e0
-1.2857156e0 -2.5102045e0 -1.5743443e0 -1.5743443e0
-1.1632668e0 -2.5102045e0 -1.5668494e0 -1.5668494e0
-1.0408179e0 -2.5102045e0 -1.5293639e0 -1.5293639e0
-9.18369e-1 -2.5102045e0 -1.4618929e0 -1.4618929e0
-7.959201e-1 -2.5102045e0 -1.3644339e0 -1.3644339e0
-6.734712e-1 -2.5102045e0 -1.2369873e0 -1.2369873e0
-5.5102231e-1 -2.5102045e0 -1.0795534e0 -1.0795534e0
-4.2857341e-1 -2.5102045e0 -8.92132e-1 -8.92132e-1
-3.0612451e-1 -2.5102045e0 -6.747232e-1 -6.747232e-1
-1.8367561e-1 -2.5102045e0 -4.2732655e-1 -4.2732655e-1
-6.122672e-2 -2.5102045e0 -1.499429e-1 -1.499429e-1
6.122218e-2 -2.5102045e0 1.5742839e-1 1.5742839e-1
1.8367107e-1 -2.5102045e0 4.9478723e-1 4.9478723e-1
3.0611996e-1 -2.5102045e0 8.6213342e-1 8.6213342e-1
4.2856886e-1 -2.5102045e0 1.259467e0 1.259467e0
5.5101776e-1 -2.5102045e0 1.6867882e0 1.6867882e0
6.7346666e-1 -2.5102045e0 2.1440967e0 2.1440967e0
7.9591556e-1 -2.5102045e0 2.6313928e0 2.6313928e0
9.1836446e-1 -2.5102045e0 3.1486763e0 3.1486763e0
1.04081335e0 -2.5102045e0 3.6959448e0 3.6959448e0
1.1632622e0 -2.5102045e0 4.2732085e0 4.2732085e0
1.285711e0 -2.5102045e0 4.8804547e0 4.8804547e0
1.40816e0 -2.5102045e0 5.5176875e0 5.5176875e0
1.5306088e0 -2.5102045e0 6.184907e0 6.184907e0
1.6530577e0 -2.5102045e0 6.8821146e0 6.8821146e0
1.7755066e0 -2.5102045e0 7.6093086e0 7.6093086e0
1.8979555e0 -2.5102045e0 8.366491e0 8.366491e0
2.0204044e0 -2.5102045e0 9.1536612e0 9.1536612e0
2.1428532e0 -2.5102045e0 9.970818e0 9.970818e0
2.2653021e0 -2.5102045e0 1.08179616e1 1.08179616e1
2.387751e0 -2.5102045e0 1.16950946e1 1.16950946e1
2.5101999e0 -2.5102045e0 1.26022243e1 1.26022243e1
2.6326488e0 -2.5102045e0 1.35393304e1 1.35393304e1
2.7550977e0 -2.5102045e0 1.45064247e1 1.45064247e1
2.8775465e0 -2.5102045e0 1.55035072e1 1.55035072e1
2.9999954e0 -2.5102045e0 1.65305762e1 1.65305762e1

-3.0e0 -2.3877556e0 1.836731e0 1.836731e0
-2.8775511e0 -2.3877556e0 1.4094096e0 1.4094096e0
-2.7551022e0 -2.3877556e0 1.0120764e0 1.0120764e0
-2.6326534e0 -2.3877556e0 6.447298e-1 6.447298e-1
-2.5102045e0 -2.3877556e0 3.07371e-1 3.07371e-1
-2.3877556e0 -2.3877556e0 6.0e-7 6.0e-7
-2.2653067e0 -2.3877556e0 -2.773872e-1 -2.773872e-1
-2.1428578e0 -2.3877556e0 -5.247832e-1 -5.247832e-1
-2.020409e0 -2.3877556e0 -7.421924e-1 -7.421924e-1
-1.89796e0 -2.3877556e0 -9.296135e-1 -9.296135e-1
-1.7755112e0 -2.3877556e0 -1.087048e0 -1.087048e0
-1.6530623e0 -2.3877556e0 -1.2144946e0 -1.2144946e0
-1.5306134e0 -2.3877556e0 -1.3119545e0 -1.3119545e0
-1.4081645e0 -2.3877556e0 -1.3794263e0 -1.3794263e0
-1.2857156e0 -2.3877556e0 -1.4169101e0 -1.4169101e0
-1.1632668e0 -2.3877556e0 -1.4244087e0 -1.4244087e0
-1.0408179e0 -2.3877556e0 -1.4019171e0 -1.4019171e0
-9.18369e-1 -2.3877556e0 -1.3494397e0 -1.3494397e0
-7.959201e-1 -2.3877556e0 -1.2669745e0 -1.2669745e0
-6.734712e-1 -2.3877556e0 -1.1545216e0 -1.1545216e0
-5.5102231e-1 -2.3877556e0 -1.0120815e0 -1.0120815e0
-4.2857341e-1 -2.3877556e0 -8.396538e-1 -8.396538e-1
-3.0612451e-1 -2.3877556e0 -6.3723863e-1 -6.3723863e-1
-1.8367561e-1 -2.3877556e0 -4.0483571e-1 -4.0483571e-1
-6.122672e-2 -2.3877556e0 -1.4244577e-1 -1.4244577e-1
6.122218e-2 -2.3877556e0 1.4993181e-1 1.4993181e-1
1.8367107e-1 -2.3877556e0 4.7229694e-1 4.7229694e-1
3.0611996e-1 -2.3877556e0 8.2464941e-1 8.2464941e-1
4.2856886e-1 -2.3877556e0 1.2069893e0 1.2069893e0
5.5101776e-1 -2.3877556e0 1.6193167e0 1.6193167e0
6.7346666e-1 -2.3877556e0 2.0616315e0 2.0616315e0
7.9591556e-1 -2.3877556e0 2.533934e0 2.533934e0
9.1836446e-1 -2.3877556e0 3.0362238e0 3.0362238e0
1.04081335e0 -2.3877556e0 3.5684987e0 3.5684987e0
1.1632622e0 -2.3877556e0 4.1307683e0 4.1307683e0
1.285711e0 -2.3877556e0 4.723021e0 4.723021e0
1.40816e0 -2.3877556e0 5.3452602e0 5.3452602e0
1.5306088e0 -2.3877556e0 5.9974858e0 5.9974858e0
1.6530577e0 -2.3877556e0 6.6796997e0 6.6796997e0
1.7755066e0 -2.3877556e0 7.3919002e0 7.3919002e0
1.8979555e0 -2.3877556e0 8.1340887e0 8.1340887e0
2.0204044e0 -2.3877556e0 8.9062653e0 8.9062653e0
2.1428532e0 -2.3877556e0 9.7084285e0 9.7084285e0
2.2653021e0 -2.3877556e0 1.05405783e1 1.05405783e1
2.387751e0 -2.3877556e0 1.14027176e1 1.14027176e1
2.5101999e0 -2.3877556e0 1.22948534e1 1.22948534e1
2.6326488e0 -2.3877556e0 1.3216966e1 1.3216966e1
2.7550977e0 -2.3877556e0 1.41690665e1 1.41690665e1
2.8775465e0 -2.3877556e0 1.51511552e1 1.51511552e1
2.9999954e0 -2.3877556e0 1.61632306e1 1.61632306e1

-3.0e0 -2.2653067e0 2.2040817e0 2.2040817e0
-2.8775511e0 -2.2653067e0 1.7617665e0 1.7617665e0
-2.7551022e0 -2.2653067e0 1.3494394e0 1.3494394e0
-2.6326534e0 -2.2653067e0 9.670988e-1 9.670988e-1
-2.5102045e0 -2.2653067e0 6.147464e-1 6.147464e-1
-2.3877556e0 -2.2653067e0 2.92382e-1 2.92382e-1
-2.2653067e0 -2.2653067e0 0.0e0 0.0e0
-2.1428578e0 -2.2653067e0 -2.623897e-1 -2.623897e-1
-2.020409e0 -2.2653067e0 -4.947928e-1 -4.947928e-1
-1.89796e0 -2.2653067e0 -6.972078e-1 -6.972078e-1
-1.7755112e0 -2.2653067e0 -8.696364e-1 -8.696364e-1
-1.6530623e0 -2.2653067e0 -1.0120767e0 -1.0120767e0
-1.5306134e0 -2.2653067e0 -1.1245305e0 -1.1245305e0
-1.4081645e0 -2.2653067e0 -1.2069962e0 -1.2069962e0
-1.2857156e0 -2.2653067e0 -1.2594737e0 -1.2594737e0
-1.1632668e0 -2.2653067e0 -1.2819662e0 -1.2819662e0
-1.0408179e0 -2.2653067e0 -1.2744688e0 -1.2744688e0
-9.18369e-1 -2.2653067e0 -1.2369852e0 -1.2369852e0
-7.959201e-1 -2.2653067e0 -1.1695139e0 -1.1695139e0
-6.734712e-1 -2.2653067e0 -1.0720549e0 -1.0720549e0
-5.5102231e-1 -2.2653067e0 -9.446086e-1 -9.446086e-1
-4.2857341e-1 -2.2653067e0 -7.8717482e-1 -7.8717482e-1
-3.0612451e-1 -2.2653067e0 -5.997536e-1 -5.997536e-1
-1.8367561e-1 -2.2653067e0 -3.8234459e-1 -3.8234459e-1
-6.122672e-2 -2.2653067e0 -1.3494855e-1 -1.3494855e-1
6.122218e-2 -2.2653067e0 1.4243513e-1 1.4243513e-1
1.8367107e-1 -2.2653067e0 4.4980635e-1 4.4980635e-1
3.0611996e-1 -2.2653067e0 7.8716493e-1 7.8716493e-1
4.2856886e-1 -2.2653067e0 1.15451094e0 1.15451094e0
5.5101776e-1 -2.2653067e0 1.5518445e0 1.5518445e0
6.7346666e-1 -2.2653067e0 1.9791653e0 1.9791653e0
7.9591556e-1 -2.2653067e0 2.4364738e0 2.4364738e0
9.1836446e-1 -2.2653067e0 2.9237697e0 2.9237697e0
1.04081335e0 -2.2653067e0 3.4410509e0 3.4410509e0
1.1632622e0 -2.2653067e0 3.9883264e0 3.9883264e0
1.285711e0 -2.2653067e0 4.5655852e0 4.5655852e0
1.40816e0 -2.2653067e0 5.1728305e0 5.1728305e0
1.5306088e0 -2.2653067e0 5.8100624e0 5.8100624e0
1.6530577e0 -2.2653067e0 6.4772824e0 6.4772824e0
1.7755066e0 -2.2653067e0 7.174489e0 7.174489e0
1.8979555e0 -2.2653067e0 7.9016835e0 7.9016835e0
2.0204044e0 -2.2653067e0 8.6588663e0 8.6588663e0
2.1428532e0 -2.2653067e0 9.4460356e0 9.4460356e0
2.2653021e0 -2.2653067e0 1.02631915e1 1.02631915e1
2.387751e0 -2.2653067e0 1.1110337e1 1.1110337e1
2.5101999e0 -2.2653067e0 1.19874786e1 1.19874786e1
2.6326488e0 -2.2653067e0 1.28945973e1 1.28945973e1
2.7550977e0 -2.2653067e0 1.38317041e1 1.38317041e1
2.8775465e0 -2.2653067e0 1.4798799e1 1.4798799e1
2.9999954e0 -2.2653067e0 1.57958804e1 1.57958804e1

-3.0e0 -2.1428578e0 2.5714279e0 2.5714279e0
-2.8775511e0 -2.1428578e0 2.1141191e0 2.1141191e0
-2.7551022e0 -2.1428578e0 1.6867982e0 1.6867982e0
-2.6326534e0 -2.1428578e0 1.289464e0 1.289464e0
-2.5102045e0 -2.1428578e0 9.221178e-1 9.221178e-1
-2.3877556e0 -2.1428578e0 5.847597e-1 5.847597e-1
-2.2653067e0 -2.1428578e0 2.773839e-1 2.773839e-1
-2.1428578e0 -2.1428578e0 5.0e-7 5.0e-7
-2.020409e0 -2.1428578e0 -2.473964e-1 -2.473964e-1
-1.89796e0 -2.1428578e0 -4.64805e-1 -4.64805e-1
-1.7755112e0 -2.1428578e0 -6.522272e-1 -6.522272e-1
-1.6530623e0 -2.1428578e0 -8.096613e-1 -8.096613e-1
-1.5306134e0 -2.1428578e0 -9.371088e-1 -9.371088e-1
-1.4081645e0 -2.1428578e0 -1.0345682e0 -1.0345682e0
-1.2857156e0 -2.1428578e0 -1.1020395e0 -1.1020395e0
-1.1632668e0 -2.1428578e0 -1.1395256e0 -1.1395256e0
-1.0408179e0 -2.1428578e0 -1.1470221e0 -1.1470221e0
-9.18369e-1 -2.1428578e0 -1.124532e0 -1.124532e0
-7.959201e-1 -2.1428578e0 -1.0720544e0 -1.0720544e0
-6.734712e-1 -2.1428578e0 -9.895892e-1 -9.895892e-1
-5.5102231e-1 -2.1428578e0 -8.771367e-1 -8.771367e-1
-4.2857341e-1 -2.1428578e0 -7.3469655e-1 -7.3469655e-1
-3.0612451e-1 -2.1428578e0 -5.6226904e-1 -5.6226904e-1
-1.8367561e-1 -2.1428578e0 -3.5985376e-1 -3.5985376e-1
-6.122672e-2 -2.1428578e0 -1.2745142e-1 -1.2745142e-1
6.122218e-2 -2.1428578e0 1.3493855e-1 1.3493855e-1
1.8367107e-1 -2.1428578e0 4.2731607e-1 4.2731607e-1
3.0611996e-1 -2.1428578e0 7.4968094e-1 7.4968094e-1
4.2856886e-1 -2.1428578e0 1.10203323e0 1.10203323e0
5.5101776e-1 -2.1428578e0 1.484373e0 1.484373e0
6.7346666e-1 -2.1428578e0 1.8967003e0 1.8967003e0
7.9591556e-1 -2.1428578e0 2.339015e0 2.339015e0
9.1836446e-1 -2.1428578e0 2.8113171e0 2.8113171e0
1.04081335e0 -2.1428578e0 3.3136047e0 3.3136047e0
1.1632622e0 -2.1428578e0 3.8458864e0 3.8458864e0
1.285711e0 -2.1428578e0 4.4081514e0 4.4081514e0
1.40816e0 -2.1428578e0 5.0004031e0 5.0004031e0
1.5306088e0 -2.1428578e0 5.6226413e0 5.6226413e0
1.6530577e0 -2.1428578e0 6.2748676e0 6.2748676e0
1.7755066e0 -2.1428578e0 6.9570804e0 6.9570804e0
1.8979555e0 -2.1428578e0 7.6692813e0 7.6692813e0
2.0204044e0 -2.1428578e0 8.4114703e0 8.4114703e0
2.1428532e0 -2.1428578e0 9.1836461e0 9.1836461e0
2.2653021e0 -2.1428578e0 9.9858083e0 9.9858083e0
2.387751e0 -2.1428578e0 1.081796e1 1.081796e1
2.5101999e0 -2.1428578e0 1.16801079e1 1.16801079e1
2.6326488e0 -2.1428578e0 1.25722328e1 1.25722328e1
2.7550977e0 -2.1428578e0 1.34943459e1 1.34943459e1
2.8775465e0 -2.1428578e0 1.4446447e1 1.4446447e1
2.9999954e0 -2.1428578e0 1.54285347e1 1.54285347e1

-3.0e0 -2.020409e0 2.9387741e0 2.9387741e0
-2.8775511e0 -2.020409e0 2.4664716e0 2.4664716e0
-2.7551022e0 -2.020409e0 2.0241571e0 2.0241571e0
-2.6326534e0 -2.020409e0 1.611829e0 1.611829e0
-2.5102045e0 -2.020409e0 1.2294893e0 1.2294893e0
-2.3877556e0 -2.020409e0 8.771375e-1 8.771375e-1
-2.2653067e0 -2.020409e0 5.547678e-1 5.547678e-1
-2.1428578e0 -2.020409e0 2.623906e-1 2.623906e-1
-2.020409e0 -2.020409e0 2.0e-7 2.0e-7
-1.89796e0 -2.020409e0 -2.324023e-1 -2.324023e-1
